Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[187]    0.0    0.00    0.00      15         void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [187]
                0.00    0.00      15/16          std::remove_reference<std::vector<int, std::allocator<int> >&>::type&& std::move<std::vector<int, std::allocator<int> >&>(std::vector<int, std::allocator<int> >&) [177]
                0.00    0.00      15/15          void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [183]
                0.00    0.00      15/58          std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [96]
                0.00    0.00      15/15          void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*) [182]
-----------------------------------------------
                0.00    0.00      13/13          createKDTreeFromVectors(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&, int const&) [378]
[188]    0.0    0.00    0.00      13         KDTree::insert(std::vector<int, std::allocator<int> >) [188]
                0.00    0.00      12/113         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [80]
                0.00    0.00      12/12          KDTree::insert(std::vector<int, std::allocator<int> >, KDNode*) [196]
                0.00    0.00      12/146         std::vector<int, std::allocator<int> >::~vector() [52]
                0.00    0.00       1/15          KDNode::KDNode() [178]
                0.00    0.00       1/17          std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [176]
-----------------------------------------------
                0.00    0.00      13/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::at(unsigned long) const [190]
[189]    0.0    0.00    0.00      13         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_range_check(unsigned long) const [189]
                0.00    0.00      13/47          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [130]
-----------------------------------------------
                0.00    0.00      13/13          createKDTreeFromVectors(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&, int const&) [378]
[190]    0.0    0.00    0.00      13         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::at(unsigned long) const [190]
                0.00    0.00      13/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_range_check(unsigned long) const [189]
                0.00    0.00      13/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) const [191]
-----------------------------------------------
                0.00    0.00      13/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::at(unsigned long) const [190]
[191]    0.0    0.00    0.00      13         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) const [191]
-----------------------------------------------
                0.00    0.00       5/13          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [269]
                0.00    0.00       8/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [193]
[192]    0.0    0.00    0.00      13         void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [192]
                0.00    0.00      13/31          std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [145]
                0.00    0.00      13/13          decltype (::new ((void*)(0)) std::vector<int, std::allocator<int> >((declval<std::vector<int, std::allocator<int> > const&>)())) std::construct_at<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [194]
-----------------------------------------------
                0.00    0.00      13/13          createVectorFromFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int const&) [377]
[193]    0.0    0.00    0.00      13         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [193]
                0.00    0.00       8/13          void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [192]
                0.00    0.00       5/5           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [270]
                0.00    0.00       5/5           void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [269]
-----------------------------------------------
                0.00    0.00      13/13          void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [192]
[194]    0.0    0.00    0.00      13         decltype (::new ((void*)(0)) std::vector<int, std::allocator<int> >((declval<std::vector<int, std::allocator<int> > const&>)())) std::construct_at<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [194]
                0.00    0.00      13/31          std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [145]
                0.00    0.00      13/71          operator new(unsigned long, void*) [95]
                0.00    0.00      13/113         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [80]
-----------------------------------------------
                0.00    0.00      13/13          void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [400]
[195]    0.0    0.00    0.00      13         void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [195]
                0.00    0.00      13/28          void std::destroy_at<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [154]
-----------------------------------------------
                                  24             KDTree::insert(std::vector<int, std::allocator<int> >, KDNode*) [196]
                0.00    0.00      12/12          KDTree::insert(std::vector<int, std::allocator<int> >) [188]
[196]    0.0    0.00    0.00      12+24      KDTree::insert(std::vector<int, std::allocator<int> >, KDNode*) [196]
                0.00    0.00     128/163         std::vector<int, std::allocator<int> >::operator[](unsigned long) [39]
                0.00    0.00      24/113         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [80]
                0.00    0.00      24/146         std::vector<int, std::allocator<int> >::~vector() [52]
                0.00    0.00      12/15          KDNode::KDNode() [178]
                0.00    0.00      12/17          std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [176]
                                  24             KDTree::insert(std::vector<int, std::allocator<int> >, KDNode*) [196]
-----------------------------------------------
                0.00    0.00       1/11          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [411]
                0.00    0.00      10/11          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [269]
[197]    0.0    0.00    0.00      11         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [197]
-----------------------------------------------
                0.00    0.00       5/10          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [270]
                0.00    0.00       5/10          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [271]
[198]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [198]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [200]
[199]    0.0    0.00    0.00      10         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [199]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [265]
[200]    0.0    0.00    0.00      10         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [200]
                0.00    0.00      10/10          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [202]
                0.00    0.00      10/10          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [199]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [202]
[201]    0.0    0.00    0.00      10         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [201]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [200]
[202]    0.0    0.00    0.00      10         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [202]
                0.00    0.00      10/10          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [201]
                0.00    0.00      10/99          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [81]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [269]
[203]    0.0    0.00    0.00      10         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [203]
                0.00    0.00      10/10          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_do_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&, std::integral_constant<bool, true>) [204]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [203]
[204]    0.0    0.00    0.00      10         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_do_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&, std::integral_constant<bool, true>) [204]
                0.00    0.00      10/10          std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [205]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_do_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&, std::integral_constant<bool, true>) [204]
[205]    0.0    0.00    0.00      10         std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [205]
                0.00    0.00      30/30          std::vector<int, std::allocator<int> >* std::__niter_base<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*) [148]
                0.00    0.00      10/10          std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [206]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [205]
[206]    0.0    0.00    0.00      10         std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [206]
                0.00    0.00      30/58          std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [96]
                0.00    0.00      15/15          void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [187]
-----------------------------------------------
                0.00    0.00       9/9           KDTree::findMin(int, KDNode*) [291]
[207]    0.0    0.00    0.00       9         KDTree::minOfPoints(std::vector<KDNode*, std::allocator<KDNode*> >, int) [207]
                0.00    0.00      36/36          bool __gnu_cxx::operator==<KDNode**, KDNode**, std::vector<KDNode*, std::allocator<KDNode*> > >(__gnu_cxx::__normal_iterator<KDNode**, std::vector<KDNode*, std::allocator<KDNode*> > > const&, __gnu_cxx::__normal_iterator<KDNode**, std::vector<KDNode*, std::allocator<KDNode*> > > const&) [143]
                0.00    0.00      27/27          __gnu_cxx::__normal_iterator<KDNode**, std::vector<KDNode*, std::allocator<KDNode*> > >::operator*() const [156]
                0.00    0.00      27/27          __gnu_cxx::__normal_iterator<KDNode**, std::vector<KDNode*, std::allocator<KDNode*> > >::operator++() [155]
                0.00    0.00      18/163         std::vector<int, std::allocator<int> >::operator[](unsigned long) [39]
                0.00    0.00       9/9           std::vector<KDNode*, std::allocator<KDNode*> >::begin() [232]
                0.00    0.00       9/9           std::vector<KDNode*, std::allocator<KDNode*> >::end() [231]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator_traits<std::allocator<KDNode*> >::deallocate(std::allocator<KDNode*>&, KDNode**, unsigned long) [224]
[208]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<KDNode*>::deallocate(KDNode**, unsigned long) [208]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator_traits<std::allocator<KDNode*> >::allocate(std::allocator<KDNode*>&, unsigned long) [225]
[209]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<KDNode*>::allocate(unsigned long, void const*) [209]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<KDNode*>::_M_max_size() const [211]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator<KDNode*>::allocator() [214]
[210]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<KDNode*>::new_allocator() [210]
-----------------------------------------------
                0.00    0.00       9/9           __gnu_cxx::new_allocator<KDNode*>::allocate(unsigned long, void const*) [209]
[211]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<KDNode*>::_M_max_size() const [211]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<KDNode*, std::allocator<KDNode*> >::vector(std::initializer_list<KDNode*>, std::allocator<KDNode*> const&) [233]
[212]    0.0    0.00    0.00       9         std::initializer_list<KDNode*>::end() const [212]
                0.00    0.00       9/18          std::initializer_list<KDNode*>::begin() const [170]
                0.00    0.00       9/9           std::initializer_list<KDNode*>::size() const [213]
-----------------------------------------------
                0.00    0.00       9/9           std::initializer_list<KDNode*>::end() const [212]
[213]    0.0    0.00    0.00       9         std::initializer_list<KDNode*>::size() const [213]
-----------------------------------------------
                0.00    0.00       9/9           KDTree::findMin(int, KDNode*) [291]
[214]    0.0    0.00    0.00       9         std::allocator<KDNode*>::allocator() [214]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<KDNode*>::new_allocator() [210]
-----------------------------------------------
                0.00    0.00       9/9           KDNode** std::__copy_move_a2<false, KDNode* const*, KDNode**>(KDNode* const*, KDNode* const*, KDNode**) [240]
[215]    0.0    0.00    0.00       9         KDNode** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<KDNode*>(KDNode* const*, KDNode* const*, KDNode**) [215]
-----------------------------------------------
                0.00    0.00       9/9           void std::_Destroy<KDNode**>(KDNode**, KDNode**) [245]
[216]    0.0    0.00    0.00       9         void std::_Destroy_aux<true>::__destroy<KDNode**>(KDNode**, KDNode**) [216]
-----------------------------------------------
                0.00    0.00       9/9           void std::vector<KDNode*, std::allocator<KDNode*> >::_M_range_initialize<KDNode* const*>(KDNode* const*, KDNode* const*, std::forward_iterator_tag) [230]
[217]    0.0    0.00    0.00       9         std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_M_allocate(unsigned long) [217]
                0.00    0.00       9/9           std::allocator_traits<std::allocator<KDNode*> >::allocate(std::allocator<KDNode*>&, unsigned long) [225]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_Vector_base(std::allocator<KDNode*> const&) [222]
[218]    0.0    0.00    0.00       9         std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_Vector_impl::_Vector_impl(std::allocator<KDNode*> const&) [218]
                0.00    0.00       9/9           std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_Vector_impl_data::_Vector_impl_data() [221]
                0.00    0.00       9/18          std::allocator<KDNode*>::allocator(std::allocator<KDNode*> const&) [172]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<KDNode*, std::allocator<KDNode*> >::~_Vector_base() [223]
[219]    0.0    0.00    0.00       9         std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_Vector_impl::~_Vector_impl() [219]
                0.00    0.00       9/27          std::allocator<KDNode*>::~allocator() [157]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<KDNode*, std::allocator<KDNode*> >::~_Vector_base() [223]
[220]    0.0    0.00    0.00       9         std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_M_deallocate(KDNode**, unsigned long) [220]
                0.00    0.00       9/9           std::allocator_traits<std::allocator<KDNode*> >::deallocate(std::allocator<KDNode*>&, KDNode**, unsigned long) [224]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_Vector_impl::_Vector_impl(std::allocator<KDNode*> const&) [218]
[221]    0.0    0.00    0.00       9         std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_Vector_impl_data::_Vector_impl_data() [221]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<KDNode*, std::allocator<KDNode*> >::vector(std::initializer_list<KDNode*>, std::allocator<KDNode*> const&) [233]
[222]    0.0    0.00    0.00       9         std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_Vector_base(std::allocator<KDNode*> const&) [222]
                0.00    0.00       9/9           std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_Vector_impl::_Vector_impl(std::allocator<KDNode*> const&) [218]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<KDNode*, std::allocator<KDNode*> >::~vector() [234]
[223]    0.0    0.00    0.00       9         std::_Vector_base<KDNode*, std::allocator<KDNode*> >::~_Vector_base() [223]
                0.00    0.00       9/9           std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_M_deallocate(KDNode**, unsigned long) [220]
                0.00    0.00       9/9           std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_Vector_impl::~_Vector_impl() [219]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_M_deallocate(KDNode**, unsigned long) [220]
[224]    0.0    0.00    0.00       9         std::allocator_traits<std::allocator<KDNode*> >::deallocate(std::allocator<KDNode*>&, KDNode**, unsigned long) [224]
                0.00    0.00       9/965         std::is_constant_evaluated() [8]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<KDNode*>::deallocate(KDNode**, unsigned long) [208]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_M_allocate(unsigned long) [217]
[225]    0.0    0.00    0.00       9         std::allocator_traits<std::allocator<KDNode*> >::allocate(std::allocator<KDNode*>&, unsigned long) [225]
                0.00    0.00       9/965         std::is_constant_evaluated() [8]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<KDNode*>::allocate(unsigned long, void const*) [209]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<KDNode*, std::allocator<KDNode*> >::_S_max_size(std::allocator<KDNode*> const&) [228]
[226]    0.0    0.00    0.00       9         std::allocator_traits<std::allocator<KDNode*> >::max_size(std::allocator<KDNode*> const&) [226]
-----------------------------------------------
                0.00    0.00       9/9           KDNode** std::uninitialized_copy<KDNode* const*, KDNode**>(KDNode* const*, KDNode* const*, KDNode**) [241]
[227]    0.0    0.00    0.00       9         KDNode** std::__uninitialized_copy<true>::__uninit_copy<KDNode* const*, KDNode**>(KDNode* const*, KDNode* const*, KDNode**) [227]
                0.00    0.00       9/9           KDNode** std::copy<KDNode* const*, KDNode**>(KDNode* const*, KDNode* const*, KDNode**) [244]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<KDNode*, std::allocator<KDNode*> >::_S_check_init_len(unsigned long, std::allocator<KDNode*> const&) [229]
[228]    0.0    0.00    0.00       9         std::vector<KDNode*, std::allocator<KDNode*> >::_S_max_size(std::allocator<KDNode*> const&) [228]
                0.00    0.00       9/9           std::allocator_traits<std::allocator<KDNode*> >::max_size(std::allocator<KDNode*> const&) [226]
                0.00    0.00       9/99          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [81]
-----------------------------------------------
                0.00    0.00       9/9           void std::vector<KDNode*, std::allocator<KDNode*> >::_M_range_initialize<KDNode* const*>(KDNode* const*, KDNode* const*, std::forward_iterator_tag) [230]
[229]    0.0    0.00    0.00       9         std::vector<KDNode*, std::allocator<KDNode*> >::_S_check_init_len(unsigned long, std::allocator<KDNode*> const&) [229]
                0.00    0.00       9/18          std::allocator<KDNode*>::allocator(std::allocator<KDNode*> const&) [172]
                0.00    0.00       9/9           std::vector<KDNode*, std::allocator<KDNode*> >::_S_max_size(std::allocator<KDNode*> const&) [228]
                0.00    0.00       9/27          std::allocator<KDNode*>::~allocator() [157]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<KDNode*, std::allocator<KDNode*> >::vector(std::initializer_list<KDNode*>, std::allocator<KDNode*> const&) [233]
[230]    0.0    0.00    0.00       9         void std::vector<KDNode*, std::allocator<KDNode*> >::_M_range_initialize<KDNode* const*>(KDNode* const*, KDNode* const*, std::forward_iterator_tag) [230]
                0.00    0.00      18/27          std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_M_get_Tp_allocator() [158]
                0.00    0.00       9/9           std::iterator_traits<KDNode* const*>::difference_type std::distance<KDNode* const*>(KDNode* const*, KDNode* const*) [247]
                0.00    0.00       9/9           std::vector<KDNode*, std::allocator<KDNode*> >::_S_check_init_len(unsigned long, std::allocator<KDNode*> const&) [229]
                0.00    0.00       9/9           std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_M_allocate(unsigned long) [217]
                0.00    0.00       9/9           KDNode** std::__uninitialized_copy_a<KDNode* const*, KDNode**, KDNode*>(KDNode* const*, KDNode* const*, KDNode**, std::allocator<KDNode*>&) [243]
-----------------------------------------------
                0.00    0.00       9/9           KDTree::minOfPoints(std::vector<KDNode*, std::allocator<KDNode*> >, int) [207]
[231]    0.0    0.00    0.00       9         std::vector<KDNode*, std::allocator<KDNode*> >::end() [231]
                0.00    0.00       9/18          __gnu_cxx::__normal_iterator<KDNode**, std::vector<KDNode*, std::allocator<KDNode*> > >::__normal_iterator(KDNode** const&) [169]
-----------------------------------------------
                0.00    0.00       9/9           KDTree::minOfPoints(std::vector<KDNode*, std::allocator<KDNode*> >, int) [207]
[232]    0.0    0.00    0.00       9         std::vector<KDNode*, std::allocator<KDNode*> >::begin() [232]
                0.00    0.00       9/18          __gnu_cxx::__normal_iterator<KDNode**, std::vector<KDNode*, std::allocator<KDNode*> > >::__normal_iterator(KDNode** const&) [169]
-----------------------------------------------
                0.00    0.00       9/9           KDTree::findMin(int, KDNode*) [291]
[233]    0.0    0.00    0.00       9         std::vector<KDNode*, std::allocator<KDNode*> >::vector(std::initializer_list<KDNode*>, std::allocator<KDNode*> const&) [233]
                0.00    0.00       9/9           std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_Vector_base(std::allocator<KDNode*> const&) [222]
                0.00    0.00       9/9           std::initializer_list<KDNode*>::end() const [212]
                0.00    0.00       9/18          std::initializer_list<KDNode*>::begin() const [170]
